ai_gpu,tor,0,0,0,0,0,30,10,6
enterprise,tor,0,24,0,2,2,0,0,0
edge_robo,leaf,0,0,11,0,0,0,0,0
enterprise,edge,0,0,4,0,2,0,0,0
edge_robo,edge,0,11,0,0,0,0,0,0
cloud,edge,0,76,0,0,4,0,0,0
enterprise,leaf,0,0,10,0,2,0,0,0
cloud,edge,0,0,0,0,20,18,0,0
cloud,edge,0,0,0,0,22,20,0,0
enterprise,edge,0,0,0,0,36,0,0,0
edge_robo,spine,0,0,7,0,0,0,0,0
edge_robo,leaf,33,1,0,0,0,0,0,0
cloud,tor,0,0,0,0,0,0,80,8
enterprise,edge,0,0,22,0,2,0,0,0
ai_gpu,spine,0,0,0,0,0,0,22,0
ai_gpu,spine,0,0,0,0,0,0,64,0
ai_gpu,leaf,0,0,0,0,0,38,16,0
cloud,spine,0,0,0,0,0,0,38,0
ai_gpu,leaf,0,0,0,0,0,0,16,6
edge_robo,spine,0,0,26,0,0,0,0,0
enterprise,edge,0,0,0,0,16,0,0,0
cloud,edge,0,0,0,0,0,0,46,0
cloud,edge,0,0,0,0,32,0,4,0
edge_robo,tor,0,0,35,0,1,0,0,0
cloud,leaf,0,0,0,0,28,0,8,0
enterprise,tor,0,44,2,0,4,0,0,0
edge_robo,leaf,0,28,0,0,0,0,0,0
cloud,edge,0,0,0,0,62,0,0,0
edge_robo,spine,21,0,0,0,0,0,0,0
cloud,tor,0,0,0,0,48,20,6,0
enterprise,spine,0,0,0,0,0,8,0,0
edge_robo,leaf,0,20,0,0,0,0,0,0
enterprise,leaf,0,0,48,0,4,0,0,0
edge_robo,spine,0,0,32,0,0,0,0,0
enterprise,tor,0,42,0,16,2,0,0,0
enterprise,spine,0,0,64,0,0,0,0,0
edge_robo,edge,7,0,0,0,0,0,0,0
enterprise,leaf,0,0,70,0,0,4,0,0
edge_robo,tor,0,60,3,0,0,0,0,0
enterprise,leaf,0,12,0,0,2,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,52
cloud,edge,0,0,0,0,0,48,28,0
enterprise,spine,0,0,0,20,0,0,0,0
ai_gpu,edge,0,0,0,0,28,0,4,4
cloud,edge,0,0,0,0,60,0,4,0
edge_robo,leaf,0,31,0,0,1,0,0,0
cloud,edge,0,0,0,0,56,0,4,0
cloud,tor,0,0,0,0,38,12,10,0
enterprise,edge,0,42,0,0,4,0,0,0
edge_robo,tor,0,41,0,0,3,0,0,0
edge_robo,tor,19,0,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,48,0,14,0
edge_robo,tor,0,59,0,0,0,0,0,0
edge_robo,tor,0,40,12,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,60,0
cloud,spine,0,0,0,0,0,0,12,0
ai_gpu,tor,0,0,0,0,70,16,10,0
enterprise,edge,0,0,0,0,0,0,44,0
cloud,leaf,0,0,0,0,30,30,0,0
ai_gpu,spine,0,0,0,0,46,0,0,0
enterprise,spine,0,0,0,0,20,0,0,0
enterprise,tor,0,58,0,10,4,0,0,0
edge_robo,edge,0,5,0,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,0,44
edge_robo,leaf,0,0,62,0,0,0,0,0
ai_gpu,tor,0,0,0,0,36,14,6,0
ai_gpu,edge,0,0,0,0,36,0,8,0
enterprise,leaf,0,0,36,0,4,0,0,0
edge_robo,tor,0,42,2,0,0,0,0,0
enterprise,edge,0,0,34,0,12,0,0,0
enterprise,leaf,0,0,66,0,0,10,0,0
edge_robo,tor,0,22,1,0,0,0,0,0
edge_robo,edge,0,0,0,0,2,0,0,0
enterprise,leaf,0,0,0,0,26,0,0,0
ai_gpu,tor,0,0,0,0,56,0,14,6
enterprise,spine,0,36,0,0,0,0,0,0
edge_robo,spine,0,8,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,32
enterprise,tor,0,0,56,0,8,0,2,0
edge_robo,edge,0,11,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,0,54,10,4
enterprise,edge,36,2,0,0,0,0,0,0
cloud,leaf,0,0,0,0,12,0,0,0
cloud,spine,0,0,0,0,0,0,8,0
ai_gpu,edge,0,0,0,0,0,50,6,8
cloud,spine,0,0,0,0,0,0,0,14
ai_gpu,edge,0,0,0,0,40,0,16,0
cloud,edge,0,0,0,0,50,0,0,0
enterprise,leaf,0,0,20,0,2,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,62,0
edge_robo,leaf,0,0,12,0,0,0,0,0
enterprise,tor,0,70,2,0,2,0,0,0
enterprise,edge,34,2,0,0,0,0,0,0
edge_robo,edge,3,0,0,0,0,0,0,0
edge_robo,tor,0,25,0,0,0,0,0,0
ai_gpu,edge,0,0,0,0,0,38,8,4
enterprise,spine,0,0,0,30,0,0,0,0
ai_gpu,edge,0,54,0,0,2,0,2,0
edge_robo,spine,0,5,0,0,0,0,0,0
edge_robo,tor,0,16,0,0,0,0,0,0
enterprise,spine,0,0,0,0,50,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,0,30
enterprise,leaf,0,0,52,0,0,2,0,0
enterprise,edge,0,0,0,0,4,0,0,0
ai_gpu,leaf,0,0,0,0,0,16,0,6
enterprise,leaf,0,0,58,0,0,8,0,0
edge_robo,edge,0,0,8,0,0,0,0,0
edge_robo,edge,5,0,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,26,0
cloud,leaf,0,0,0,0,0,32,10,0
edge_robo,tor,24,1,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,58,0,6,6
enterprise,leaf,0,0,28,0,4,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,4
enterprise,spine,0,0,0,0,32,0,0,0
ai_gpu,spine,0,0,0,0,0,0,18,0
cloud,edge,0,0,0,0,28,0,14,0
edge_robo,tor,0,39,4,0,0,0,0,0
edge_robo,edge,1,0,0,0,0,0,0,0
edge_robo,edge,8,0,0,0,0,0,0,0
cloud,tor,0,0,0,0,74,0,20,0
cloud,tor,0,0,0,0,62,26,8,0
ai_gpu,leaf,0,0,0,0,0,0,48,0
edge_robo,tor,0,57,5,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,54,0
edge_robo,tor,19,0,0,0,0,0,0,0
cloud,edge,0,0,0,0,10,0,0,0
ai_gpu,edge,0,0,54,0,2,0,4,0
enterprise,spine,0,0,0,54,0,0,0,0
ai_gpu,tor,0,0,0,0,0,0,88,6
enterprise,spine,0,0,0,0,80,0,0,0
cloud,edge,0,0,0,0,24,8,0,0
enterprise,spine,0,0,0,0,36,0,0,0
edge_robo,spine,0,25,0,0,0,0,0,0
edge_robo,tor,0,53,0,8,0,0,0,0
edge_robo,leaf,0,61,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,60,0,0
edge_robo,spine,22,0,0,0,0,0,0,0
edge_robo,edge,12,0,0,0,0,0,0,0
enterprise,leaf,0,0,24,0,0,2,0,0
enterprise,leaf,0,0,30,6,0,0,0,0
cloud,spine,0,0,0,0,114,0,0,0
edge_robo,spine,0,18,0,0,0,0,0,0
enterprise,spine,0,0,0,32,0,0,0,0
edge_robo,spine,0,4,0,0,0,0,0,0
ai_gpu,edge,0,0,0,0,40,0,6,0
edge_robo,spine,0,0,0,0,5,0,0,0
edge_robo,spine,0,6,0,0,0,0,0,0
enterprise,spine,0,0,20,0,0,0,0,0
enterprise,tor,0,0,44,0,6,0,2,0
enterprise,tor,0,66,0,0,4,0,2,0
cloud,spine,0,0,0,0,0,0,22,0
cloud,tor,0,0,0,0,30,16,4,0
cloud,leaf,0,0,0,0,84,0,0,0
enterprise,tor,0,0,62,0,6,0,4,0
ai_gpu,spine,0,0,0,0,0,0,24,0
cloud,spine,0,0,0,0,52,0,0,0
cloud,edge,0,0,0,0,34,12,0,0
ai_gpu,tor,0,0,0,0,40,10,8,0
enterprise,edge,0,30,8,0,0,0,0,0
enterprise,edge,0,0,0,0,8,0,2,0
enterprise,edge,0,0,0,0,0,0,16,0
edge_robo,edge,0,0,0,0,8,0,0,0
cloud,spine,0,0,0,0,34,0,0,0
enterprise,spine,0,0,0,0,0,0,0,20
ai_gpu,tor,0,0,0,0,0,42,6,12
cloud,leaf,0,0,0,0,0,38,14,0
cloud,edge,0,0,0,0,0,44,24,0
enterprise,edge,0,0,0,0,0,0,26,0
cloud,leaf,0,0,0,0,0,58,0,8
cloud,edge,0,0,0,0,36,0,14,0
ai_gpu,edge,0,0,38,0,2,0,2,0
edge_robo,leaf,0,12,0,0,0,0,0,0
edge_robo,leaf,50,10,0,0,0,0,0,0
edge_robo,leaf,0,0,0,0,22,0,3,0
edge_robo,tor,0,49,3,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,30,0
enterprise,leaf,0,0,0,0,54,0,0,0
cloud,tor,0,0,0,0,32,6,4,0
enterprise,edge,0,0,0,0,40,0,4,0
edge_robo,tor,52,1,0,0,0,0,0,0
edge_robo,spine,0,0,8,0,0,0,0,0
enterprise,spine,0,0,42,0,0,0,0,0
cloud,leaf,0,0,0,0,26,10,0,0
edge_robo,tor,49,1,0,0,0,0,0,0
edge_robo,spine,0,16,0,0,0,0,0,0
ai_gpu,edge,0,0,0,0,36,0,12,2
enterprise,spine,0,0,0,0,0,12,0,0
cloud,spine,0,0,0,0,0,0,46,0
ai_gpu,spine,0,0,0,0,0,0,0,44
enterprise,spine,0,0,0,0,62,0,0,0
ai_gpu,edge,0,0,0,0,46,0,2,4
enterprise,leaf,0,0,0,0,16,0,0,0
cloud,leaf,0,0,0,0,48,0,20,0
ai_gpu,spine,0,0,0,0,0,0,0,36
ai_gpu,tor,0,0,0,0,0,0,30,18
ai_gpu,tor,0,0,0,0,64,0,26,0
ai_gpu,spine,0,0,0,0,0,0,0,32
cloud,leaf,0,0,0,0,0,22,6,0
edge_robo,tor,0,62,0,0,1,0,0,0
cloud,leaf,0,0,0,0,22,14,0,0
enterprise,edge,0,0,0,0,26,0,0,0
enterprise,edge,0,0,16,0,2,0,0,0
enterprise,spine,0,0,0,26,0,0,0,0
cloud,edge,0,0,0,0,0,56,12,0
enterprise,spine,0,0,0,0,38,0,0,0
enterprise,edge,24,4,0,0,0,0,0,0
cloud,tor,0,0,0,0,32,6,10,0
enterprise,leaf,0,0,48,0,14,0,0,0
cloud,tor,0,0,0,0,0,0,32,14
cloud,tor,0,0,0,0,36,12,12,0
enterprise,tor,0,62,8,0,4,0,0,0
cloud,leaf,0,0,0,0,40,14,0,0
ai_gpu,leaf,0,0,0,0,0,0,0,30
edge_robo,leaf,0,0,24,0,11,0,0,0
enterprise,tor,0,42,6,0,4,0,0,0
edge_robo,edge,0,0,0,0,7,0,0,0
ai_gpu,spine,0,0,0,0,0,0,48,0
enterprise,spine,0,0,0,32,0,0,0,0
cloud,spine,0,0,0,0,0,0,0,64
edge_robo,spine,0,19,0,0,0,0,0,0
enterprise,leaf,0,0,34,6,0,0,0,0
edge_robo,leaf,0,0,17,0,1,0,0,0
ai_gpu,edge,0,0,0,0,0,54,2,4
edge_robo,tor,0,41,0,2,0,0,0,0
cloud,leaf,0,0,0,0,0,0,12,0
cloud,edge,0,0,0,0,40,0,0,0
edge_robo,edge,0,0,0,0,2,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,40,24
edge_robo,spine,0,25,0,0,0,0,0,0
cloud,spine,0,0,0,0,0,0,48,0
cloud,spine,0,0,0,0,0,0,0,36
cloud,spine,0,0,0,0,0,0,64,0
ai_gpu,spine,0,0,0,0,0,0,34,0
enterprise,tor,0,46,8,0,2,0,0,0
ai_gpu,spine,0,0,0,0,0,0,48,0
cloud,edge,0,0,0,0,0,0,68,0
enterprise,tor,0,40,4,0,2,0,0,0
edge_robo,spine,0,0,18,0,0,0,0,0
cloud,spine,0,0,0,0,0,0,56,0
cloud,leaf,0,0,0,0,68,0,16,0
edge_robo,edge,0,0,0,0,8,0,0,0
cloud,edge,0,0,0,0,32,0,0,0
enterprise,spine,0,0,0,0,0,0,56,0
cloud,spine,0,0,0,0,0,0,0,10
edge_robo,tor,41,0,0,0,0,0,0,0
ai_gpu,edge,0,0,0,0,54,0,8,0
enterprise,leaf,0,0,0,0,10,0,0,0
edge_robo,leaf,0,34,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,4
edge_robo,leaf,0,33,6,0,0,0,0,0
cloud,leaf,0,0,0,0,0,0,70,0
cloud,spine,0,0,0,0,0,0,0,64
enterprise,leaf,0,0,34,0,0,0,2,0
enterprise,edge,0,34,0,0,4,0,0,0
ai_gpu,edge,0,0,0,0,50,0,8,0
cloud,tor,0,0,58,0,8,6,0,0
cloud,tor,0,0,0,0,52,18,6,0
cloud,edge,0,0,0,0,30,0,12,0
cloud,tor,0,0,0,0,0,0,50,8
edge_robo,leaf,0,53,0,0,4,0,0,0
edge_robo,edge,0,8,0,0,0,0,0,0
edge_robo,edge,0,11,0,0,0,0,0,0
cloud,leaf,0,0,0,0,0,0,12,0
enterprise,spine,0,0,0,0,78,0,0,0
ai_gpu,tor,0,0,0,0,66,0,8,4
edge_robo,edge,0,4,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,58
enterprise,spine,0,0,0,22,0,0,0,0
enterprise,spine,0,0,24,0,0,0,0,0
cloud,spine,0,0,0,0,0,0,0,42
cloud,spine,0,0,0,0,0,0,0,4
edge_robo,spine,0,0,13,0,0,0,0,0
edge_robo,tor,0,45,0,0,4,0,0,0
cloud,spine,0,0,0,0,0,0,0,62
cloud,tor,0,0,0,0,0,32,6,6
edge_robo,tor,0,16,1,0,0,0,0,0
enterprise,edge,30,4,0,0,0,0,0,0
ai_gpu,edge,0,60,0,0,2,0,2,0
cloud,tor,0,0,0,0,54,16,4,0
edge_robo,spine,0,30,0,0,0,0,0,0
enterprise,leaf,0,0,0,0,16,0,0,0
enterprise,leaf,0,0,24,16,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,22,22
ai_gpu,spine,0,0,0,0,0,0,0,0
edge_robo,leaf,0,0,26,0,8,0,0,0
edge_robo,leaf,0,0,24,0,5,0,0,0
enterprise,tor,0,30,6,0,2,0,0,0
cloud,edge,0,0,0,0,26,0,2,0
ai_gpu,tor,0,0,0,0,0,0,64,26
ai_gpu,spine,0,0,0,0,0,0,56,0
edge_robo,spine,0,0,15,0,0,0,0,0
edge_robo,leaf,0,0,32,0,0,0,0,0
cloud,leaf,0,0,0,0,0,0,28,22
cloud,spine,0,0,0,0,0,0,14,0
enterprise,spine,0,0,0,0,70,0,0,0
cloud,edge,0,0,0,0,34,0,0,0
cloud,edge,0,54,0,0,8,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,38
ai_gpu,spine,0,0,0,0,0,0,0,54
ai_gpu,tor,0,0,0,0,42,8,6,0
edge_robo,tor,56,0,0,0,0,0,0,0
edge_robo,edge,0,0,0,0,7,0,0,0
edge_robo,spine,0,12,0,0,0,0,0,0
cloud,edge,0,0,0,0,0,0,58,10
edge_robo,leaf,0,54,5,0,0,0,0,0
cloud,tor,0,0,0,0,40,0,12,0
edge_robo,tor,44,1,0,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,36,0
cloud,leaf,0,0,0,0,0,30,18,0
edge_robo,tor,0,11,0,0,0,0,0,0
cloud,edge,0,0,0,0,16,0,0,0
ai_gpu,edge,0,0,0,0,28,0,8,0
edge_robo,tor,0,29,2,0,0,0,0,0
cloud,leaf,0,0,0,0,0,60,32,0
edge_robo,edge,0,0,6,0,0,0,0,0
cloud,spine,0,0,0,0,92,0,0,0
cloud,leaf,0,0,0,0,0,46,0,16
enterprise,leaf,0,28,8,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,36,0,4,4
cloud,spine,0,0,0,0,0,34,0,0
cloud,tor,0,0,0,0,0,0,80,6
cloud,edge,0,0,0,0,66,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,20,16
ai_gpu,tor,0,0,0,0,0,38,8,6
cloud,tor,0,0,0,0,0,66,6,14
ai_gpu,tor,0,0,0,0,34,0,14,0
enterprise,leaf,0,0,0,0,58,0,0,0
cloud,tor,0,0,0,0,0,48,18,6
cloud,leaf,0,0,0,0,0,16,0,4
cloud,leaf,0,0,0,0,56,0,0,0
cloud,leaf,0,0,0,0,0,28,0,12
edge_robo,edge,0,0,2,0,0,0,0,0
cloud,spine,0,0,0,0,0,0,0,48
cloud,spine,0,0,0,0,0,0,32,0
enterprise,spine,0,0,0,36,0,0,0,0
enterprise,edge,0,0,0,0,4,0,0,0
ai_gpu,edge,0,0,52,0,4,0,2,0
cloud,edge,0,0,0,0,70,0,18,0
ai_gpu,leaf,0,0,0,0,0,0,24,12
ai_gpu,edge,0,0,50,0,8,0,2,0
ai_gpu,edge,0,0,0,0,48,0,16,0
cloud,edge,0,0,0,0,0,0,12,0
enterprise,leaf,0,0,48,12,0,0,0,0
enterprise,spine,0,0,0,0,0,0,0,22
enterprise,edge,0,42,6,0,0,0,0,0
edge_robo,leaf,0,0,21,0,9,0,0,0
enterprise,spine,0,0,0,34,0,0,0,0
enterprise,edge,0,48,0,0,4,0,0,0
edge_robo,tor,31,2,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,0,0,46,12
edge_robo,edge,0,0,0,0,6,0,0,0
edge_robo,edge,0,12,0,0,0,0,0,0
enterprise,leaf,0,56,22,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,62
ai_gpu,edge,0,0,0,0,0,34,2,2
edge_robo,edge,0,4,0,0,0,0,0,0
enterprise,tor,0,48,8,0,2,0,0,0
enterprise,spine,0,0,0,60,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,20
ai_gpu,leaf,0,0,0,0,0,0,26,0
ai_gpu,leaf,0,0,0,0,0,0,48,18
cloud,leaf,0,0,0,0,0,30,20,0
enterprise,leaf,0,26,12,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,32
cloud,leaf,0,0,36,0,0,0,4,0
ai_gpu,tor,0,0,0,0,52,0,12,6
edge_robo,tor,0,32,0,3,0,0,0,0
cloud,edge,0,0,0,0,0,0,46,8
cloud,tor,0,0,0,0,78,4,12,0
enterprise,spine,0,0,0,0,24,0,0,0
cloud,tor,0,0,0,0,0,0,70,8
cloud,edge,0,0,0,0,84,0,0,0
ai_gpu,leaf,0,0,0,0,0,16,8,0
edge_robo,edge,0,0,5,0,0,0,0,0
cloud,edge,0,0,0,0,68,0,0,0
ai_gpu,tor,0,0,0,0,0,64,18,8
edge_robo,leaf,0,9,4,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,72,0
enterprise,edge,0,52,0,0,2,0,0,0
ai_gpu,tor,0,0,0,0,0,0,34,26
ai_gpu,leaf,0,0,0,0,0,0,0,40
enterprise,spine,0,0,0,0,0,0,0,10
edge_robo,spine,20,0,0,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,0,24
edge_robo,tor,0,59,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,46,0,0,0
cloud,leaf,0,0,0,0,0,56,24,0
cloud,edge,0,0,0,0,46,0,18,0
edge_robo,tor,0,41,4,0,0,0,0,0
edge_robo,tor,0,58,5,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,10
cloud,spine,0,0,0,0,16,0,0,0
cloud,tor,0,0,0,0,34,22,4,0
enterprise,spine,0,0,0,0,74,0,0,0
edge_robo,leaf,0,43,0,0,7,0,0,0
enterprise,tor,0,50,0,8,6,0,0,0
cloud,edge,0,0,0,0,0,0,52,0
ai_gpu,edge,0,0,52,0,2,0,4,0
enterprise,leaf,0,0,6,0,2,0,0,0
cloud,leaf,0,0,0,0,18,0,6,0
cloud,tor,0,0,0,0,18,0,8,0
cloud,edge,0,0,0,0,0,16,10,0
ai_gpu,spine,0,0,0,0,0,0,0,56
edge_robo,tor,58,2,0,0,0,0,0,0
cloud,leaf,0,0,0,0,0,0,12,4
edge_robo,leaf,0,51,0,0,10,0,0,0
enterprise,edge,0,0,48,0,10,0,0,0
cloud,spine,0,0,0,0,80,0,0,0
enterprise,edge,18,2,0,0,0,0,0,0
enterprise,edge,0,0,10,0,2,0,0,0
enterprise,edge,0,0,22,0,4,0,0,0
enterprise,leaf,0,0,18,6,0,0,0,0
edge_robo,leaf,13,1,0,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,40,0
enterprise,spine,0,0,0,0,30,0,0,0
enterprise,tor,76,2,0,2,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,8
enterprise,edge,0,24,0,0,4,0,0,0
ai_gpu,tor,0,0,0,0,0,0,28,10
enterprise,leaf,0,0,16,4,0,0,0,0
edge_robo,spine,0,0,30,0,0,0,0,0
ai_gpu,tor,0,0,0,0,0,0,78,12
enterprise,spine,0,0,0,0,0,0,36,0
ai_gpu,leaf,0,0,0,0,0,36,12,0
enterprise,leaf,0,0,56,0,24,0,0,0
edge_robo,spine,0,0,13,0,0,0,0,0
cloud,leaf,0,0,0,0,16,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,10,10
ai_gpu,edge,0,0,52,0,6,0,2,0
cloud,edge,0,0,0,0,0,32,12,0
edge_robo,leaf,0,23,0,0,1,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,40,0
ai_gpu,edge,0,0,0,0,0,40,4,12
enterprise,spine,0,0,18,0,0,0,0,0
cloud,spine,0,0,0,0,0,60,0,0
cloud,leaf,0,0,0,0,28,0,0,0
enterprise,spine,0,0,0,0,0,0,0,24
enterprise,edge,0,0,42,0,4,0,0,0
edge_robo,edge,0,11,0,0,0,0,0,0
ai_gpu,edge,0,0,0,0,28,0,4,4
edge_robo,tor,16,1,0,0,0,0,0,0
cloud,tor,0,0,68,0,6,0,4,0
cloud,edge,0,0,0,0,0,0,22,8
edge_robo,spine,0,0,21,0,0,0,0,0
edge_robo,tor,0,0,37,0,5,0,0,0
edge_robo,edge,7,0,0,0,0,0,0,0
ai_gpu,tor,0,0,0,0,76,6,12,0
enterprise,spine,0,0,0,32,0,0,0,0
enterprise,edge,0,0,4,0,2,0,0,0
ai_gpu,edge,0,0,0,0,24,0,4,0
cloud,edge,0,0,0,0,0,18,4,0
ai_gpu,spine,0,0,0,0,0,0,64,0
ai_gpu,edge,0,0,0,0,44,0,16,0
edge_robo,edge,0,0,0,0,0,0,2,0
ai_gpu,leaf,0,0,0,0,0,32,20,0
enterprise,edge,0,0,0,0,0,0,38,0
enterprise,leaf,0,0,30,0,4,0,0,0
cloud,tor,0,0,0,0,58,14,10,0
enterprise,tor,0,0,54,0,16,0,2,0
enterprise,leaf,0,70,0,0,4,0,0,0
ai_gpu,tor,0,0,0,0,0,0,44,42
enterprise,spine,0,0,0,0,80,0,0,0
edge_robo,leaf,0,13,2,0,0,0,0,0
ai_gpu,leaf,0,0,0,0,0,0,0,32
edge_robo,leaf,0,0,17,0,4,0,0,0
edge_robo,tor,51,1,0,0,0,0,0,0
cloud,leaf,0,0,0,0,32,0,0,0
edge_robo,edge,3,0,0,0,0,0,0,0
enterprise,tor,0,52,6,0,2,0,0,0
edge_robo,spine,0,19,0,0,0,0,0,0
ai_gpu,spine,0,0,0,0,0,0,0,28
enterprise,edge,0,0,20,0,4,0,0,0
ai_gpu,spine,0,0,0,0,0,0,48,0
edge_robo,edge,7,0,0,0,0,0,0,0
edge_robo,leaf,0,42,0,0,0,0,0,0
cloud,tor,0,0,0,0,62,4,4,0
enterprise,leaf,0,0,24,0,6,0,0,0
edge_robo,leaf,0,37,0,0,2,0,0,0
cloud,tor,0,0,0,0,52,10,0,4
cloud,tor,0,0,0,0,68,14,8,0
cloud,tor,0,0,0,0,74,4,8,0
edge_robo,leaf,0,0,0,0,31,0,8,0
cloud,tor,0,0,0,0,44,0,18,0
enterprise,edge,0,0,0,0,0,0,32,0
edge_robo,edge,0,0,0,0,4,0,0,0
ai_gpu,tor,0,0,0,0,0,0,36,12
edge_robo,tor,0,40,2,0,0,0,0,0
enterprise,leaf,0,0,54,0,6,0,0,0
edge_robo,tor,27,1,0,0,0,0,0,0
cloud,tor,0,0,72,0,8,0,4,0
enterprise,tor,0,64,6,0,4,0,0,0
cloud,edge,0,0,0,0,0,0,64,0
cloud,tor,0,0,0,0,64,14,8,0
cloud,edge,0,0,0,0,0,44,18,0
enterprise,spine,0,0,0,60,0,0,0,0
ai_gpu,edge,0,0,0,0,0,30,14,2
cloud,edge,0,0,0,0,58,0,26,0
edge_robo,spine,0,0,29,0,0,0,0,0
ai_gpu,tor,0,0,0,0,0,0,40,20
enterprise,leaf,0,14,0,2,0,0,0,0
